age,tenure_months,contract_type,monthly_charges,total_charges,phone_service,avg_monthly_gb_used,num_support_tickets,avg_monthly_minutes,satisfaction_score,num_additional_services,churned,age_is_floor,age_was_missing,gb_high_outlier,gb_was_missing,satisfaction_was_missing,is_dissatisfied,gender_Female,gender_Male,gender_Other,internet_service_unknown,internet_DSL,internet_Fiber optic,internet_No internet,payment_method_unknown,payment_Bank transfer,payment_Credit card,payment_Electronic check,payment_Mailed check,tenure_is_capped,tenure_is_new_customer,monthly_charges_at_floor,monthly_charges_was_missing,total_charges_was_missing,total_charges_suspect,minutes_low_usage,minutes_high_user,minutes_was_missing,has_any_tickets,is_high_ticket,has_any_addons,max_addons,days_since_last_interaction,long_since_interaction,conflict_phone_minutes,conflict_internet_gb,conflict_no_service_addons,conflict_internet_addons,conflict_satisfaction_churn,conflict_contract_tenure,conflict_satisfaction_tickets,conflict_inactive_retained
19.27213406702172,1.1090340880163894,1,18.63,6.26,1,45.89,1,394.2,5.2,2,0,0,0,0,0,0,0,False,True,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,350,1,0,0,0,0,0,0,0,1
59.59093528889047,18.635702383001195,1,68.03,1379.85,0,7.68,0,299.9,3.0,5,1,0,0,0,0,0,1,True,False,False,0,True,False,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,1,347,1,1,0,0,0,0,0,0,0
63.27797017722055,6.1647994299664255,0,105.06,578.03,1,24.27,2,264.0,4.1,3,1,0,0,0,0,0,0,False,True,False,0,False,True,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,351,1,0,0,0,0,0,0,0,0
27.56023482121536,18.808941780114104,2,93.47,1596.74,1,4.58,1,337.6,1.9,0,0,0,0,0,0,0,1,True,False,False,0,True,False,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0,0,386,1,0,0,0,0,0,0,0,1
18.354117645236258,69.84463334041466,1,67.15,4631.21,1,20.15,1,421.2,6.5,2,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,372,1,0,0,0,0,0,0,0,1
24.186023714557308,2.930741007394765,0,91.14,267.11,1,3.31,1,431.3,5.2,2,0,0,0,0,0,0,0,False,True,False,0,True,False,False,0,False,False,True,False,0,0,0,0,0,1,0,0,0,1,0,1,0,352,1,0,0,0,0,0,0,0,1
18.0,19.79443264174631,0,97.95,2018.58,0,20.93,2,378.1,7.4,4,1,1,0,0,0,0,0,True,False,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,351,1,1,0,0,0,0,0,0,0
56.07425708963997,38.94921621498139,0,92.02,3562.45,0,4.65,0,299.25,4.4,2,1,0,0,0,0,0,0,False,False,True,0,False,True,False,0,True,False,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,345,1,1,0,0,0,0,0,0,0
62.33359403565522,9.019912826760144,0,15.84,277.0,0,1.31,6,481.9,6.9,3,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,1,1,0,450,1,1,0,0,0,0,0,0,1
33.27326949911919,39.42547461012398,0,49.35,2009.17,0,23.17,0,346.6,8.1,4,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,416,1,1,0,0,0,0,0,0,1
38.87816624464087,34.51757880141669,1,113.8,3825.86,1,25.34,5,432.6,3.0,4,0,0,0,0,0,0,1,False,True,False,0,True,False,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,1,0,353,1,0,0,0,0,0,0,0,1
57.10735800895004,7.670158671514217,2,15.0,187.57,1,42.11,0,209.1,7.7,0,0,0,0,0,0,0,0,False,False,True,0,False,True,False,0,True,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,352,1,0,0,0,0,0,0,0,1
33.61617229092617,8.189406475446953,0,85.67,486.11,1,0.36,3,242.7,8.1,0,0,0,0,0,0,0,0,True,False,False,0,True,False,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0,0,354,1,0,0,0,0,0,0,0,1
73.8323429551895,41.342846697066186,0,60.93,2627.62,1,23.76,1,235.4,9.2,1,1,0,0,0,0,0,0,False,True,False,1,False,False,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,358,1,0,0,0,0,1,0,0,0
20.53837346822928,15.748742873699936,0,37.67,610.68,0,10.24,0,327.9,5.3,2,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,365,1,1,0,0,0,0,0,0,1
48.74210869248461,4.5348251033117375,0,74.61,545.73,0,3.37,0,299.25,6.0,2,1,0,0,0,0,0,0,True,False,False,1,False,False,False,0,False,False,True,False,0,0,0,0,0,0,0,0,1,0,0,1,0,360,1,1,0,0,0,0,0,0,0
46.66361348397007,38.97077806923372,0,17.4,708.13,1,5.32,2,220.5,4.6,3,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,344,1,0,0,0,0,0,0,0,1
30.41010832093764,49.31896653943911,0,55.07,2744.9,1,36.44,4,166.6,5.6,2,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,1,0,345,1,0,0,0,0,0,0,0,1
57.90314861248319,20.42041446085829,0,69.4,1616.01,1,8.78,4,139.8,8.5,0,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,1,0,0,361,1,0,0,0,0,0,0,1,1
42.88476332384396,7.844139644359826,0,68.72,351.45,0,27.74,3,277.4,6.6,0,0,0,0,0,0,0,0,True,False,False,0,True,False,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,347,1,1,0,0,0,0,0,0,1
55.55902261629293,11.59097440990893,1,66.4,777.3,1,9.14,1,160.0,5.7,5,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,1,1,390,1,0,0,0,0,0,0,0,1
43.45616324022061,1.7061175668376578,1,26.2,108.79,0,8.53,2,529.0,7.6,3,0,0,0,0,0,0,0,False,True,False,0,True,False,False,0,True,False,False,False,0,0,0,0,0,0,0,1,0,1,0,1,0,350,1,1,0,0,0,0,0,0,1
35.60463605691685,50.60413292142191,0,15.0,594.96,1,13.72,5,412.8,5.2,0,1,0,0,0,0,0,0,False,True,False,0,False,True,False,0,True,False,False,False,0,0,1,0,0,0,0,0,0,1,1,0,0,346,1,0,0,0,0,0,0,0,0
35.40403412588738,48.25864515513153,0,78.22,3807.54,1,8.13,1,319.0,5.3,1,0,0,0,0,0,0,0,False,True,False,0,False,True,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,348,1,0,0,0,0,0,0,0,1
18.0,37.27862944044223,0,69.42,2601.26,1,16.45,0,199.4,1.3,4,1,1,0,0,0,0,1,False,True,False,0,True,False,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,400,1,0,0,0,0,0,0,0,0
66.74221341485881,8.363642631264328,0,30.25,256.69,0,14.62,0,358.6,8.0,0,0,0,0,0,0,0,0,True,False,False,1,False,False,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,352,1,1,0,0,0,0,0,0,1
24.735096338665457,25.94339639175225,2,19.65,518.07,1,46.79,1,269.4,6.0,1,0,0,0,0,0,1,0,False,True,False,0,False,True,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,345,1,0,0,0,0,0,0,0,1
19.726530473251447,5.100166460313994,1,36.19,105.76,1,8.95,4,344.9,6.9,3,0,0,0,0,0,0,0,False,True,False,0,True,False,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,1,1,0,353,1,0,0,0,0,0,0,0,1
18.0,35.26889709931877,0,58.13,2152.75,1,5.93,2,471.0,3.6,1,1,1,0,0,0,0,1,False,True,False,0,True,False,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,391,1,0,0,0,0,0,0,0,0
39.40392263574196,4.400608329261145,2,74.25,320.27,1,3.35,4,355.4,2.2,5,0,0,0,0,0,0,1,False,True,False,0,False,False,True,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,1,1,368,1,0,1,0,1,0,0,0,1
23.342051469130723,20.76230682845378,1,76.96,1526.13,1,3.27,0,435.0,1.3,2,0,0,0,0,0,0,1,True,False,False,0,False,True,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,369,1,0,0,0,0,0,0,0,1
18.0,35.281656238042586,1,31.94,1233.26,0,19.59,3,168.6,6.7,1,0,1,0,0,0,0,0,True,False,False,0,True,False,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,355,1,1,0,0,0,0,0,0,1
31.429073465836744,5.821243957185246,0,68.04,528.11,1,6.87,1,337.2,7.1,4,1,0,0,0,0,0,0,False,True,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,395,1,0,0,0,0,0,0,0,0
49.52674104251317,30.25917058518148,2,56.61,1696.9,0,27.57,4,365.8,5.8,2,0,0,0,0,0,0,0,False,True,False,1,False,False,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,1,1,0,355,1,1,0,0,0,0,0,0,1
38.46433132714997,1.0,0,62.23,108.42,1,32.34,2,375.9,4.1,1,0,0,0,0,0,0,0,True,False,False,0,False,False,True,0,True,False,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,391,1,0,1,0,1,0,0,0,1
34.536437424221894,7.9675274564493055,1,94.89,738.69,0,5.65,5,176.5,8.3,1,0,0,0,0,0,0,0,False,True,False,0,False,False,True,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,1,0,398,1,1,1,1,1,0,0,1,1
46.185322886555085,53.15311049748415,0,79.04,4327.81,1,21.52,5,191.8,9.0,5,0,0,0,0,0,0,0,True,False,False,0,True,False,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,1,1,439,1,0,0,0,0,0,0,1,1
49.24031830813819,3.974992279779801,2,99.42,504.94,1,22.76,2,152.1,4.9,1,0,0,0,0,0,0,0,False,True,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,345,1,0,0,0,0,0,0,0,1
56.9440022917071,27.814389521435974,0,22.85,571.94,1,16.87,1,358.9,6.3,2,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,383,1,0,0,0,0,0,0,0,1
55.99692108511604,34.12321895051797,2,75.04,2698.37,1,4.04,2,498.7,6.4,4,0,0,0,0,0,0,0,False,False,False,0,False,True,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,401,1,0,0,0,0,0,0,0,1
19.2094505106898,16.223204390529254,0,67.08,1053.53,0,17.98,2,377.4,3.1,4,1,0,0,0,0,0,1,True,False,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,352,1,1,0,0,0,0,0,0,0
30.11214829327181,6.153464293107735,0,54.1,334.21,0,0.24,1,313.5,4.7,0,0,0,0,0,0,0,0,True,False,False,0,False,False,True,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,356,1,1,1,0,0,0,0,0,1
59.75240500334892,24.60919428598733,0,15.0,210.48,0,15.79,2,357.0,8.5,0,0,0,0,0,0,0,0,True,False,False,0,True,False,False,0,False,True,False,False,0,0,1,0,0,0,0,0,0,1,0,0,0,344,1,1,0,0,0,0,0,0,1
54.89377308515334,37.40580475679901,0,61.99,2267.41,1,83.94,2,69.7,4.8,3,1,0,0,1,0,0,0,False,True,False,1,False,False,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,359,1,0,0,0,0,0,0,0,0
48.06319297915998,23.307758343620826,0,96.53,2091.47,1,4.2,5,138.2,7.7,1,0,0,0,0,0,0,0,False,True,False,0,False,True,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,1,1,0,363,1,0,0,0,0,0,0,0,1
37.83683615526672,1.0,0,31.01,45.67,1,3.6,1,157.7,4.7,2,1,0,0,0,0,0,0,True,False,False,0,False,True,False,0,True,False,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,358,1,0,0,0,0,0,0,0,0
69.57275515192684,20.05275466281369,2,64.27,1260.19,0,28.79,3,292.9,7.3,2,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,403,1,1,0,0,0,0,0,0,1
25.71262306672222,14.949100581601549,0,79.29,990.37,1,9.04,2,322.7,8.7,2,1,0,0,0,0,0,0,False,True,False,0,True,False,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,349,1,0,0,0,0,1,0,0,0
28.41401548706072,6.365114482273827,0,39.83,183.61,0,0.28,1,278.9,5.2,0,1,0,0,0,0,0,0,False,True,False,0,False,False,True,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,348,1,1,1,0,0,0,0,0,0
58.36965180891404,17.03770890202387,2,99.9,1707.79,0,3.79,1,352.6,7.3,0,0,0,0,0,0,0,0,False,True,False,0,False,False,True,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,378,1,1,1,0,0,0,0,0,1
39.1369167067023,13.911152964510585,0,66.68,937.96,1,3.44,3,409.1,8.0,1,0,0,0,0,0,0,0,True,False,False,0,True,False,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,344,1,0,0,0,0,0,0,0,1
42.31505762449139,29.028223963138124,0,75.27,2177.21,1,20.19,1,198.1,6.0,4,1,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,347,1,0,0,0,0,0,0,0,0
32.16468420807834,4.907405749162047,0,77.26,258.21,1,11.15,2,89.4,9.2,2,0,0,0,0,0,0,0,True,False,False,0,False,False,True,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,361,1,0,1,0,1,0,0,0,1
46.578646897970295,12.702452480227578,0,65.72,902.02,1,5.51,1,103.0,4.5,4,0,0,0,0,0,0,0,False,False,False,1,False,False,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,353,1,0,0,0,0,0,0,0,1
59.72836639439942,45.35534670365795,0,73.31,3254.96,1,52.97,2,190.5,8.6,1,0,0,0,0,0,0,0,False,True,False,1,False,False,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,368,1,0,0,0,0,0,0,0,1
35.82184550816299,1.7007119002568265,0,129.7,253.35,0,6.95,2,458.0,7.7,0,0,0,0,0,0,0,0,True,False,False,0,True,False,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,346,1,1,0,0,0,0,0,0,1
34.91864133454309,13.975908050781412,2,65.43,984.33,1,5.57,1,540.2,6.0,1,0,0,0,0,0,0,0,False,True,False,0,True,False,False,0,True,False,False,False,0,0,0,0,0,0,0,1,0,1,0,1,0,369,1,0,0,0,0,0,0,0,1
55.702105980261095,19.24253564794187,0,72.5,1424.65,0,8.19,2,356.4,5.5,4,1,0,0,0,0,0,0,False,True,False,0,True,False,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,374,1,1,0,0,0,0,0,0,0
32.323203680923136,5.417640780253167,0,77.82,487.41,0,15.15,0,368.7,2.8,1,0,0,0,0,0,0,1,False,True,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,482,1,1,0,0,0,0,0,0,1
51.10275889823507,12.751803470164152,0,53.13,761.33,1,2.76,1,233.6,5.7,3,1,0,0,0,0,0,0,False,True,False,0,False,True,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,388,1,0,0,0,0,0,0,0,0
65.82940392065393,61.09718995159733,2,53.29,3080.59,1,22.41,0,267.6,6.7,4,0,0,0,0,0,0,0,False,True,False,0,False,True,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,391,1,0,0,0,0,0,0,0,1
72.70293293579337,14.731825519654487,1,62.11,809.46,0,10.4,4,490.7,8.3,4,0,0,0,0,1,0,0,False,True,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,1,0,489,1,1,0,0,0,0,0,1,1
41.53411600693647,85.57164325831116,2,41.66,3571.09,1,10.33,6,481.3,6.8,1,0,0,0,0,0,0,0,False,True,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,1,1,0,353,1,0,0,0,0,0,0,0,1
32.31641891946907,13.62502255229896,0,71.32,945.51,1,17.01,1,323.4,3.5,3,1,0,0,0,0,0,1,False,True,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,364,1,0,0,0,0,0,0,0,0
35.76049608078962,17.25721090890086,1,67.49,1152.71,1,6.45,0,188.0,6.0,0,0,0,0,0,0,1,0,False,True,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,379,1,0,0,0,0,0,0,0,1
37.36241814797041,26.83403957150585,0,72.55,2082.62,1,6.73,6,144.7,6.1,2,1,0,0,0,0,0,0,True,False,False,0,True,False,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,1,0,372,1,0,0,0,0,0,0,0,0
29.5967946894021,56.04520383956692,1,82.33,4637.1,1,16.9,3,134.0,4.3,4,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,348,1,0,0,0,0,0,0,0,1
18.0,3.0863747550492877,1,81.3,417.56,1,23.56,3,342.7,4.0,2,0,1,0,0,0,0,1,True,False,False,0,True,False,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,357,1,0,0,0,0,0,0,0,1
18.0,24.12599360918285,1,72.14,2070.7,0,14.84,5,66.3,6.3,2,0,1,0,0,0,0,0,True,False,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,1,1,0,379,1,1,0,0,0,0,0,0,1
29.4461894430558,44.07859113753965,2,116.2,5130.17,1,22.43,0,188.0,7.3,0,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,357,1,0,0,0,0,0,0,0,1
59.53943385668509,2.8015630555004813,0,89.82,147.53,0,3.58,5,384.0,6.9,1,1,0,0,0,0,0,0,True,False,False,0,True,False,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,1,1,0,359,1,1,0,0,0,0,0,0,0
40.27796626861405,70.05744625520742,0,82.8,5802.49,1,15.91,1,310.8,5.9,1,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,372,1,0,0,0,0,0,0,0,1
18.0,21.354847370069503,0,61.38,1417.8,0,5.84,1,400.7,7.7,0,0,1,0,0,0,0,0,False,False,False,1,False,False,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,354,1,1,0,0,0,0,0,0,1
70.14256258823829,24.927764593557196,1,81.86,2016.9,0,5.67,2,406.6,3.6,5,0,0,0,0,0,0,1,True,False,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,1,385,1,1,0,0,0,0,0,0,1
21.724730915755,25.165116196205688,2,91.11,2216.81,0,14.14,1,276.4,9.0,1,0,0,0,0,0,0,0,False,True,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,353,1,1,0,0,0,0,0,0,1
64.15401639177412,73.67747340394949,1,56.48,4107.54,1,19.77,0,291.1,8.0,0,0,0,0,0,0,0,0,True,False,False,0,True,False,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,446,1,0,0,0,0,0,0,0,1
25.44495257204446,12.919255907210196,0,94.76,1232.71,0,0.43,1,281.5,6.0,2,0,0,0,0,0,0,0,False,True,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,358,1,1,0,0,0,0,0,0,1
54.93590208574138,29.930258257624036,2,73.21,2198.57,1,14.25,4,180.0,7.4,2,0,0,0,0,0,0,0,True,False,False,0,True,False,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,1,1,0,400,1,0,0,0,0,0,0,0,1
38.67730105571814,33.6423954266579,0,55.25,1858.86,1,40.36,1,218.7,0.8,2,1,0,0,0,0,0,1,False,True,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,399,1,0,0,0,0,0,0,0,0
18.0,29.53246565008319,0,85.27,2518.28,1,8.38,2,384.1,7.6,4,0,1,0,0,0,0,0,True,False,False,0,True,False,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,383,1,0,0,0,0,0,0,0,1
38.00021506148378,9.590897992415863,0,15.0,242.75,1,14.09,2,142.9,5.7,1,1,0,0,0,0,0,0,False,True,False,0,True,False,False,0,False,False,True,False,0,0,1,0,0,0,0,0,0,1,0,1,0,348,1,0,0,0,0,0,0,0,0
52.67422317133335,31.8683689630304,1,85.34,2642.96,0,1.06,3,390.2,6.0,1,1,0,0,0,0,0,0,True,False,False,0,True,False,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,384,1,1,0,0,0,0,0,0,0
47.93131478082057,31.078630293669008,0,81.56,2513.93,1,25.34,1,477.3,2.2,2,0,0,0,0,0,0,1,True,False,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,361,1,0,0,0,0,0,0,0,1
40.88331126350749,17.75029620603285,1,72.84,1340.1,0,12.92,0,289.0,6.2,4,0,0,0,0,0,0,0,True,False,False,1,False,False,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,355,1,1,0,0,0,0,0,0,1
50.01943629183653,3.041467714255675,0,58.79,276.45,1,63.39,3,368.3,8.1,1,0,0,0,0,0,0,0,False,True,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,353,1,0,0,0,0,0,0,0,1
26.247888905967816,13.357683454710347,2,40.66,437.49,0,9.59,2,351.1,9.8,2,0,0,0,0,0,0,0,False,True,False,0,True,False,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,1,0,351,1,1,0,0,0,0,0,0,1
45.460513585780255,18.95142530402337,1,74.86,1453.12,1,19.49,2,353.7,4.2,5,0,0,0,0,0,0,0,False,True,False,0,False,True,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,1,489,1,0,0,0,0,0,0,0,1
41.25179768807824,1.0,0,49.45,255.3,1,0.83,0,407.9,2.5,5,1,0,0,0,0,0,1,True,False,False,0,False,False,True,0,False,False,False,True,0,1,0,0,0,0,0,0,0,0,0,1,1,446,1,0,1,0,1,0,0,0,0
27.77477993663699,1.0918543452262957,0,65.07,65.89,0,4.48,2,221.0,6.3,3,1,0,0,0,0,0,0,False,True,False,0,True,False,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,1,0,365,1,1,0,0,0,0,0,0,0
48.93258999122914,9.433513569351286,0,83.8,922.79,1,14.18,0,123.8,6.4,4,1,0,0,0,0,0,0,True,False,False,0,True,False,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,353,1,0,0,0,0,0,0,0,0
67.49153974513064,8.2113482306243,2,15.0,274.81,0,16.06,4,289.9,8.5,1,0,0,0,0,0,0,0,False,True,False,0,True,False,False,0,False,False,True,False,0,0,1,0,0,0,0,0,0,1,1,1,0,386,1,1,0,0,0,0,0,1,1
56.78594993519795,6.089020725819204,0,40.78,195.2,1,27.69,0,319.9,1.7,4,1,0,0,0,0,0,1,True,False,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,387,1,0,0,0,0,0,0,0,0
18.0,1.0,1,111.51,139.15,1,3.17,3,168.5,6.5,5,0,1,0,0,0,0,0,True,False,False,0,False,True,False,0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,1,355,1,0,0,0,0,0,0,0,1
55.1425375078685,38.50404966245077,2,59.41,2268.08,1,4.42,2,262.4,5.0,0,0,0,0,0,0,0,0,False,False,True,0,False,True,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,407,1,0,0,0,0,0,0,0,1
23.69518965084036,6.307158976330555,2,43.27,257.24,1,1.17,1,251.9,5.6,4,1,0,0,0,0,0,0,False,True,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,392,1,0,0,0,0,0,0,0,0
42.88827651021733,12.831987256657287,1,42.73,589.29,0,14.23,6,147.2,4.9,4,1,0,0,0,0,0,0,True,False,False,0,False,False,True,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,1,1,0,398,1,1,1,1,1,0,0,0,0
19.216337623648982,5.413527195659507,0,61.41,181.73,0,5.06,4,234.5,9.9,4,1,0,0,0,0,0,0,True,False,False,1,False,False,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,1,1,0,355,1,1,0,0,0,1,0,1,0
46.78761765628771,20.31226561243049,0,73.9,1393.79,0,16.9,4,519.9,8.1,5,1,0,0,0,0,0,0,True,False,False,0,True,False,False,0,False,False,False,True,0,0,0,0,0,0,0,1,0,1,1,1,1,392,1,1,0,0,0,1,0,1,0
53.17507969315922,23.4885075911241,0,39.95,805.08,0,1.61,2,380.0,5.6,1,0,0,0,0,0,0,0,True,False,False,0,False,True,False,0,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,353,1,1,0,0,0,0,0,0,1
23.85538471963192,3.755540508155316,0,59.26,270.74,1,0.89,1,187.6,6.4,4,0,0,0,0,0,0,0,True,False,False,0,False,False,True,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,1,0,401,1,0,1,0,1,0,0,0,1
44.98020014321111,6.069579746575968,2,22.09,58.81,1,34.4,1,86.6,5.4,0,0,0,0,0,0,0,0,False,True,False,0,True,False,False,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0,0,445,1,0,0,0,0,0,0,0,1
61.01477266781961,43.67693482121934,0,53.96,2409.38,1,26.64,2,299.25,6.0,5,1,0,0,0,0,1,0,False,True,False,0,True,False,False,0,False,True,False,False,0,0,0,0,0,0,0,0,1,1,0,1,1,351,1,0,0,0,0,0,0,0,0
68.24365114780409,9.588958347770568,1,45.56,694.8,0,18.53,2,41.9,7.0,5,0,0,0,0,0,0,0,False,False,True,0,True,False,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,1,345,1,1,0,0,0,0,0,0,1
49.394796877716885,73.51743219356463,1,71.16,5215.73,1,15.29,3,286.1,9.7,3,0,0,0,0,0,0,0,False,True,False,0,False,True,False,0,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,376,1,0,0,0,0,0,0,0,1
41.03792480110511,45.580340100646346,0,62.47,2983.39,1,23.75,3,491.6,9.1,2,0,0,0,0,0,0,0,True,False,False,0,True,False,False,0,True,False,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,357,1,0,0,0,0,0,0,0,1
